26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,42,5,148
26,43,5,223
26,43,5,223
26,43,5,223
26,43,5,223
26,43,5,223
26,43,5,284
26,43,5,284
26,43,5,284
26,43,5,284
26,43,5,325
26,43,5,325
26,42,5,325
26,42,5,325
26,42,5,346
26,42,5,346
26,42,5,346
26,42,5,346
26,42,5,350
26,42,5,350
26,42,5,350
26,42,5,350
26,42,5,345
26,42,5,345
26,42,5,345
26,42,5,345
26,42,5,332
26,42,5,332
26,42,5,332
26,42,5,332
26,42,5,313
26,42,5,313
26,42,5,313
26,42,5,313
26,42,5,295
26,42,5,295
26,42,5,295
